No.,Time,Source,Destination,Protocol,Length,Info
1602,57.289695,172.217.27.177,192.168.1.10,QUIC,163,Protected Payload (KP0)
1603,57.290155,192.168.1.10,172.217.27.177,QUIC,76,"Protected Payload (KP0), DCID=f43b0a2bb244a861"
1604,57.290238,192.168.1.10,172.217.27.177,QUIC,75,"Protected Payload (KP0), DCID=f43b0a2bb244a861"
1605,57.291085,172.217.27.177,192.168.1.10,QUIC,69,Protected Payload (KP0)
1606,57.291483,192.168.1.10,172.217.27.177,QUIC,75,"Protected Payload (KP0), DCID=f43b0a2bb244a861"
1607,57.314193,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1608,57.369006,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
1609,57.381181,35.170.34.27,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  62168 [ACK] Seq=1 Ack=2 Win=280 Len=0 SLE=1 SRE=2
1610,57.486537,172.217.27.177,192.168.1.10,QUIC,1193,Protected Payload (KP0)
1611,57.486537,172.217.27.177,192.168.1.10,QUIC,63,Protected Payload (KP0)
1612,57.486872,192.168.1.10,172.217.27.177,QUIC,79,"Protected Payload (KP0), DCID=f43b0a2bb244a861"
1613,57.522814,192.168.1.10,172.217.27.177,QUIC,76,"Protected Payload (KP0), DCID=f43b0a2bb244a861"
1614,57.547061,192.168.1.1,192.168.1.10,TCP,55,"53  >  59792 [PSH, ACK] Seq=1 Ack=37 Win=29216 Len=1 [TCP PDU reassembled in 1615]"
1615,57.547061,192.168.1.1,192.168.1.10,DNS,145,Standard query response 0x87ee HTTPS ssl.gstatic.com SOA ns1.google.com
1616,57.547157,192.168.1.10,192.168.1.1,TCP,54,"59792  >  53 [RST, ACK] Seq=37 Ack=2 Win=0 Len=0"
1617,57.55292,172.217.27.177,192.168.1.10,QUIC,66,Protected Payload (KP0)
1618,57.572859,192.168.1.1,192.168.1.10,TCP,55,"53  >  50702 [PSH, ACK] Seq=1 Ack=40 Win=29216 Len=1 [TCP PDU reassembled in 1619]"
1619,57.572859,192.168.1.1,192.168.1.10,DNS,107,Standard query response 0xba7d A csp.withgoogle.com A 172.217.27.177
1620,57.572938,192.168.1.10,192.168.1.1,TCP,54,"50702  >  53 [RST, ACK] Seq=40 Ack=2 Win=0 Len=0"
1621,57.699223,192.168.1.1,192.168.1.10,TCP,55,"53  >  58611 [PSH, ACK] Seq=1 Ack=36 Win=29216 Len=1 [TCP PDU reassembled in 1622]"
1622,57.699223,192.168.1.1,192.168.1.10,DNS,158,Standard query response 0x0db7 HTTPS ogs.google.com CNAME www3.l.google.com SOA ns1.google.com
1623,57.69929,192.168.1.10,192.168.1.1,TCP,54,"58611  >  53 [RST, ACK] Seq=36 Ack=2 Win=0 Len=0"
1624,58.004501,192.168.1.10,192.168.1.1,TCP,66,64531  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
1625,58.004999,192.168.1.10,192.168.1.1,TCP,66,64360  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
1626,58.007063,192.168.1.1,192.168.1.10,TCP,66,"53  >  64531 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
1627,58.007063,192.168.1.1,192.168.1.10,TCP,66,"53  >  64360 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
1628,58.007164,192.168.1.10,192.168.1.1,TCP,54,64531  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
1629,58.007183,192.168.1.10,192.168.1.1,TCP,54,64360  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
1630,58.007539,192.168.1.10,192.168.1.1,TCP,56,"64360  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 1631]"
1631,58.007568,192.168.1.10,192.168.1.1,DNS,91,Standard query 0x97a1 HTTPS clients4.google.com
1632,58.007594,192.168.1.10,192.168.1.1,TCP,56,"64531  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 1633]"
1633,58.007606,192.168.1.10,192.168.1.1,DNS,91,Standard query 0xd06f A clients4.google.com
1634,58.010328,192.168.1.1,192.168.1.10,TCP,54,53  >  64360 [ACK] Seq=1 Ack=3 Win=29216 Len=0
1635,58.010328,192.168.1.1,192.168.1.10,TCP,54,53  >  64360 [ACK] Seq=1 Ack=40 Win=29216 Len=0
1636,58.010328,192.168.1.1,192.168.1.10,TCP,54,53  >  64531 [ACK] Seq=1 Ack=3 Win=29216 Len=0
1637,58.010328,192.168.1.1,192.168.1.10,TCP,54,53  >  64531 [ACK] Seq=1 Ack=40 Win=29216 Len=0
1638,58.0277,192.168.1.1,192.168.1.10,TCP,55,"53  >  64360 [PSH, ACK] Seq=1 Ack=40 Win=29216 Len=1 [TCP PDU reassembled in 1641]"
1639,58.046394,192.168.1.1,192.168.1.10,TCP,55,"53  >  64531 [PSH, ACK] Seq=1 Ack=40 Win=29216 Len=1 [TCP PDU reassembled in 1647]"
1640,58.068558,192.168.1.10,192.168.1.1,TCP,54,64360  >  53 [ACK] Seq=40 Ack=2 Win=65280 Len=0
1641,58.0712,192.168.1.1,192.168.1.10,DNS,166,Standard query response 0x97a1 HTTPS clients4.google.com CNAME clients.l.google.com SOA ns1.google.com
1642,58.071458,192.168.1.10,192.168.1.1,TCP,54,"64360  >  53 [FIN, ACK] Seq=40 Ack=114 Win=65280 Len=0"
1643,58.071521,192.168.1.10,192.168.1.1,TCP,54,"53737  >  53 [FIN, ACK] Seq=40 Ack=1 Win=65280 Len=0"
1644,58.073007,192.168.1.1,192.168.1.10,TCP,54,"53  >  64360 [FIN, ACK] Seq=114 Ack=41 Win=29216 Len=0"
1645,58.073076,192.168.1.10,192.168.1.1,TCP,54,64360  >  53 [ACK] Seq=41 Ack=115 Win=65280 Len=0
1646,58.097267,192.168.1.10,192.168.1.1,TCP,54,64531  >  53 [ACK] Seq=40 Ack=2 Win=65280 Len=0
1647,58.099502,192.168.1.1,192.168.1.10,DNS,132,Standard query response 0xd06f A clients4.google.com CNAME clients.l.google.com A 142.250.194.14
1648,58.100317,192.168.1.10,192.168.1.1,TCP,54,"64531  >  53 [FIN, ACK] Seq=40 Ack=80 Win=65280 Len=0"
1649,58.100418,192.168.1.10,192.168.1.1,TCP,54,"51823  >  53 [FIN, ACK] Seq=40 Ack=1 Win=65280 Len=0"
1650,58.101152,192.168.1.10,142.250.194.14,QUIC,1292,"Initial, DCID=21a3a276058e6e39, PKN: 1, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING"
1651,58.101204,192.168.1.10,142.250.194.14,QUIC,1292,"Initial, DCID=21a3a276058e6e39, PKN: 2, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PING"
1652,58.101441,192.168.1.10,142.250.194.14,QUIC,123,"0-RTT, DCID=21a3a276058e6e39"
1653,58.102296,192.168.1.1,192.168.1.10,TCP,54,"53  >  64531 [FIN, ACK] Seq=80 Ack=41 Win=29216 Len=0"
1654,58.102374,192.168.1.10,192.168.1.1,TCP,54,64531  >  53 [ACK] Seq=41 Ack=81 Win=65280 Len=0
1655,58.1132,192.168.1.1,192.168.1.10,TCP,54,53  >  53737 [ACK] Seq=1 Ack=41 Win=29216 Len=0
1656,58.133273,192.168.1.1,192.168.1.10,TCP,54,53  >  51823 [ACK] Seq=1 Ack=41 Win=29216 Len=0
1657,58.150238,142.250.194.14,192.168.1.10,QUIC,82,"Initial, SCID=e1a3a276058e6e39, PKN: 1, ACK"
1658,58.150238,142.250.194.14,192.168.1.10,QUIC,1292,"Initial, SCID=e1a3a276058e6e39, PKN: 2, ACK, PADDING"
1659,58.165635,148.113.8.158,192.168.1.10,TCP,54,[TCP Keep-Alive] 443  >  56232 [ACK] Seq=0 Ack=2 Win=501 Len=0
1660,58.16566,192.168.1.10,148.113.8.158,TCP,54,[TCP Keep-Alive ACK] 56232  >  443 [ACK] Seq=2 Ack=1 Win=254 Len=0
1661,58.174232,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1662,58.206102,192.168.1.10,142.250.194.14,QUIC,1292,"Initial, DCID=e1a3a276058e6e39, PKN: 5, PADDING, PING, PADDING"
1663,58.22797,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
1664,58.233121,142.250.194.14,192.168.1.10,QUIC,1292,"Initial, SCID=e1a3a276058e6e39, PKN: 3, CRYPTO, PADDING"
1665,58.233121,142.250.194.14,192.168.1.10,QUIC,335,Protected Payload (KP0)
1666,58.233121,142.250.194.14,192.168.1.10,QUIC,994,Protected Payload (KP0)
1667,58.233121,142.250.194.14,192.168.1.10,QUIC,67,Protected Payload (KP0)
1668,58.233858,192.168.1.10,142.250.194.14,QUIC,120,"Handshake, DCID=e1a3a276058e6e39"
1669,58.233965,192.168.1.10,142.250.194.14,QUIC,73,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
1670,58.234195,192.168.1.10,142.250.194.14,QUIC,1288,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
1671,58.23422,192.168.1.10,142.250.194.14,QUIC,1137,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
1672,58.253674,142.250.194.14,192.168.1.10,QUIC,1292,"Initial, SCID=e1a3a276058e6e39, PKN: 8, ACK, CRYPTO, PADDING"
1673,58.264007,192.168.1.10,148.113.8.158,TCP,55,[TCP Keep-Alive] 56232  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1
1674,58.280829,142.250.194.14,192.168.1.10,QUIC,162,Protected Payload (KP0)
1675,58.281196,192.168.1.10,142.250.194.14,QUIC,76,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
1676,58.281954,142.250.194.14,192.168.1.10,QUIC,71,Protected Payload (KP0)
1677,58.282044,142.250.194.14,192.168.1.10,QUIC,67,Protected Payload (KP0)
1678,58.282304,192.168.1.10,142.250.194.14,QUIC,75,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
1679,58.29198,148.113.8.158,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  56232 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2
1680,58.464072,142.250.193.106,192.168.1.10,UDP,120,443  >  60001 Len=78
1681,58.475173,192.168.1.10,142.250.193.106,UDP,75,60001  >  443 Len=33
1682,58.489718,192.168.1.10,142.250.194.14,QUIC,71,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
1683,58.551966,192.168.1.10,142.251.43.100,QUIC,522,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1684,58.562845,142.250.194.14,192.168.1.10,QUIC,66,Protected Payload (KP0)
1685,58.602945,142.250.194.14,192.168.1.10,QUIC,773,Protected Payload (KP0)
1686,58.604027,142.250.194.14,192.168.1.10,QUIC,80,Protected Payload (KP0)
1687,58.604197,192.168.1.10,142.250.194.14,QUIC,77,"Protected Payload (KP0), DCID=e1a3a276058e6e39"
1688,58.606848,142.251.43.100,192.168.1.10,QUIC,72,Protected Payload (KP0)
1689,58.62136,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1690,58.668792,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
1691,58.676409,142.250.194.14,192.168.1.10,QUIC,66,Protected Payload (KP0)
1692,58.717881,142.251.43.100,192.168.1.10,QUIC,1060,Protected Payload (KP0)
1693,58.717881,142.251.43.100,192.168.1.10,QUIC,69,Protected Payload (KP0)
1694,58.719873,142.251.43.100,192.168.1.10,QUIC,292,Protected Payload (KP0)
1695,58.722671,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
1696,58.7428,192.168.1.10,142.251.43.100,QUIC,79,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1697,58.802733,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
1698,58.935834,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
1699,58.987476,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
1700,59.010903,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1701,59.065661,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
1702,59.117407,192.168.1.10,142.251.43.100,QUIC,302,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1703,59.172604,142.251.43.100,192.168.1.10,QUIC,72,Protected Payload (KP0)
1704,59.186915,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1705,59.202923,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
1706,59.254111,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
1707,59.282722,142.251.43.100,192.168.1.10,QUIC,1067,Protected Payload (KP0)
1708,59.282722,142.251.43.100,192.168.1.10,QUIC,69,Protected Payload (KP0)
1709,59.282722,142.251.43.100,192.168.1.10,QUIC,194,Protected Payload (KP0)
1710,59.292374,57.144.211.32,192.168.1.10,TLSv1.2,142,Application Data
1711,59.299655,192.168.1.10,142.251.43.100,QUIC,79,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1712,59.316199,192.168.1.10,142.251.43.100,QUIC,302,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1713,59.332243,192.168.1.10,57.144.211.32,TCP,54,57397  >  443 [ACK] Seq=578 Ack=1150 Win=255 Len=0
1714,59.354269,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
1715,59.370032,142.251.43.100,192.168.1.10,QUIC,72,Protected Payload (KP0)
1716,59.396248,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1717,59.433984,192.168.1.10,142.251.43.100,QUIC,85,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1718,59.434874,192.168.1.10,142.251.43.100,QUIC,303,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1719,59.458149,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
1720,59.478264,142.251.43.100,192.168.1.10,QUIC,73,Protected Payload (KP0)
1721,59.478264,142.251.43.100,192.168.1.10,QUIC,73,Protected Payload (KP0)
1722,59.499856,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1723,59.509555,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
1724,59.636903,142.251.43.100,192.168.1.10,QUIC,951,Protected Payload (KP0)
1725,59.636903,142.251.43.100,192.168.1.10,QUIC,177,Protected Payload (KP0)
1726,59.651857,192.168.1.10,142.251.43.100,QUIC,79,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1727,59.660026,192.168.1.10,142.251.43.100,QUIC,304,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1728,59.708035,142.251.43.100,192.168.1.10,QUIC,72,Protected Payload (KP0)
1729,59.713032,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
1730,59.728934,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1731,59.764974,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
1732,59.8348,142.251.43.100,192.168.1.10,QUIC,925,Protected Payload (KP0)
1733,59.8348,142.251.43.100,192.168.1.10,QUIC,213,Protected Payload (KP0)
1734,59.85047,192.168.1.10,142.251.43.100,QUIC,79,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1735,59.850858,192.168.1.10,142.251.43.100,QUIC,304,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1736,59.912951,142.251.43.100,192.168.1.10,QUIC,73,Protected Payload (KP0)
1737,59.931719,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1738,59.979562,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
1739,60.021966,192.168.1.10,142.251.43.100,QUIC,85,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1740,60.022812,192.168.1.10,142.251.43.100,QUIC,305,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1741,60.024415,142.251.43.100,192.168.1.10,QUIC,929,Protected Payload (KP0)
1742,60.024415,142.251.43.100,192.168.1.10,QUIC,227,Protected Payload (KP0)
1743,60.03132,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
1744,60.042489,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1745,60.067163,142.251.43.100,192.168.1.10,QUIC,74,Protected Payload (KP0)
1746,60.077629,142.251.43.100,192.168.1.10,QUIC,73,Protected Payload (KP0)
1747,60.093603,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1748,60.128902,192.168.1.10,57.144.211.32,TLSv1.2,126,Application Data
1749,60.13439,57.144.211.32,192.168.1.10,TCP,54,443  >  57397 [ACK] Seq=1150 Ack=650 Win=822 Len=0
1750,60.141547,192.168.1.10,142.251.43.100,QUIC,85,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1751,60.142763,192.168.1.10,142.251.43.100,QUIC,306,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1752,60.185484,142.251.43.100,192.168.1.10,QUIC,73,Protected Payload (KP0)
1753,60.197099,142.251.43.100,192.168.1.10,QUIC,73,Protected Payload (KP0)
1754,60.19769,192.168.1.10,142.251.43.100,QUIC,74,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1755,60.315161,142.251.43.100,192.168.1.10,QUIC,1005,Protected Payload (KP0)
1756,60.315161,142.251.43.100,192.168.1.10,QUIC,69,Protected Payload (KP0)
1757,60.315161,142.251.43.100,192.168.1.10,QUIC,223,Protected Payload (KP0)
1758,60.334888,192.168.1.10,142.251.43.100,QUIC,80,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1759,60.368376,192.168.1.10,142.251.43.100,QUIC,306,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1760,60.390117,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
1761,60.423238,142.251.43.100,192.168.1.10,QUIC,73,Protected Payload (KP0)
1762,60.432065,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
1763,60.447625,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1764,60.483822,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
1765,60.542519,142.251.43.100,192.168.1.10,QUIC,1017,Protected Payload (KP0)
1766,60.545017,142.251.43.100,192.168.1.10,QUIC,69,Protected Payload (KP0)
1767,60.545017,142.251.43.100,192.168.1.10,QUIC,170,Protected Payload (KP0)
1768,60.56067,192.168.1.10,142.251.43.100,QUIC,80,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1769,60.595926,192.168.1.10,142.251.43.100,QUIC,307,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1770,60.615259,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
1771,60.650872,142.251.43.100,192.168.1.10,QUIC,73,Protected Payload (KP0)
1772,60.683622,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1773,60.723123,142.251.43.100,192.168.1.10,QUIC,66,Protected Payload (KP0)
1774,60.723637,192.168.1.10,142.251.43.100,QUIC,76,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1775,60.791054,142.251.43.100,192.168.1.10,QUIC,935,Protected Payload (KP0)
1776,60.791054,142.251.43.100,192.168.1.10,QUIC,183,Protected Payload (KP0)
1777,60.791615,192.168.1.10,142.251.43.100,QUIC,81,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1778,60.791714,192.168.1.10,142.251.43.100,QUIC,76,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1779,60.845743,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
1780,61.052597,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1781,61.080226,104.18.26.48,192.168.1.10,TLSv1.2,93,Application Data
1782,61.080743,192.168.1.10,104.18.26.48,TCP,54,"54008  >  443 [FIN, ACK] Seq=2 Ack=40 Win=251 Len=0"
1783,61.081945,104.18.26.48,192.168.1.10,TCP,54,"443  >  54008 [FIN, ACK] Seq=40 Ack=2 Win=17 Len=0"
1784,61.082003,192.168.1.10,104.18.26.48,TCP,54,54008  >  443 [ACK] Seq=3 Ack=41 Win=251 Len=0
1785,61.092983,104.18.26.48,192.168.1.10,TCP,54,443  >  54008 [ACK] Seq=41 Ack=3 Win=17 Len=0
1786,61.110685,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
1787,61.205796,192.168.1.10,52.22.240.1,TCP,55,[TCP Keep-Alive] 52347  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1
1788,61.294687,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
1789,61.30688,192.168.1.10,192.168.1.1,TCP,66,49918  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
1790,61.307118,192.168.1.10,192.168.1.1,TCP,66,64855  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
1791,61.309361,192.168.1.1,192.168.1.10,TCP,66,"53  >  49918 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
1792,61.309361,192.168.1.1,192.168.1.10,TCP,66,"53  >  64855 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
1793,61.309467,192.168.1.10,192.168.1.1,TCP,54,49918  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
1794,61.309483,192.168.1.10,192.168.1.1,TCP,54,64855  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
1795,61.309646,192.168.1.10,192.168.1.1,TCP,56,"49918  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 1796]"
1796,61.30967,192.168.1.10,192.168.1.1,DNS,107,Standard query 0x94c5 A optimizationguide-pa.googleapis.com
1797,61.309724,192.168.1.10,192.168.1.1,TCP,56,"64855  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 1798]"
1798,61.309737,192.168.1.10,192.168.1.1,DNS,107,Standard query 0x1816 HTTPS optimizationguide-pa.googleapis.com
1799,61.311316,192.168.1.10,142.251.43.100,QUIC,336,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
1800,61.31162,192.168.1.10,192.168.1.1,TCP,66,64987  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
1801,61.311753,192.168.1.10,192.168.1.1,TCP,66,65348  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
1802,61.311885,192.168.1.1,192.168.1.10,TCP,54,53  >  49918 [ACK] Seq=1 Ack=3 Win=29216 Len=0
1803,61.311885,192.168.1.1,192.168.1.10,TCP,54,53  >  49918 [ACK] Seq=1 Ack=56 Win=29216 Len=0
1804,61.311885,192.168.1.1,192.168.1.10,TCP,54,53  >  64855 [ACK] Seq=1 Ack=3 Win=29216 Len=0
1805,61.311885,192.168.1.1,192.168.1.10,TCP,54,53  >  64855 [ACK] Seq=1 Ack=56 Win=29216 Len=0
1806,61.31441,192.168.1.1,192.168.1.10,TCP,66,"53  >  64987 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
1807,61.31441,192.168.1.1,192.168.1.10,TCP,66,"53  >  65348 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
1808,61.31455,192.168.1.10,192.168.1.1,TCP,54,64987  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
1809,61.314574,192.168.1.10,192.168.1.1,TCP,54,65348  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
1810,61.314783,192.168.1.10,192.168.1.1,TCP,56,"64987  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 1811]"
1811,61.314826,192.168.1.10,192.168.1.1,DNS,89,Standard query 0x4d9f A fonts.gstatic.com
1812,61.314892,192.168.1.10,192.168.1.1,TCP,56,"65348  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 1813]"
1813,61.314908,192.168.1.10,192.168.1.1,DNS,89,Standard query 0x5012 HTTPS fonts.gstatic.com
1814,61.317658,192.168.1.1,192.168.1.10,TCP,54,53  >  64987 [ACK] Seq=1 Ack=3 Win=29216 Len=0
1815,61.317658,192.168.1.1,192.168.1.10,TCP,54,53  >  64987 [ACK] Seq=1 Ack=38 Win=29216 Len=0
1816,61.317658,192.168.1.1,192.168.1.10,TCP,54,53  >  65348 [ACK] Seq=1 Ack=3 Win=29216 Len=0
1817,61.317658,192.168.1.1,192.168.1.10,TCP,54,53  >  65348 [ACK] Seq=1 Ack=38 Win=29216 Len=0
1818,61.325697,192.168.1.1,192.168.1.10,TCP,55,"53  >  64855 [PSH, ACK] Seq=1 Ack=56 Win=29216 Len=1 [TCP PDU reassembled in 1828]"
1819,61.326486,192.168.1.1,192.168.1.10,TCP,55,"53  >  49918 [PSH, ACK] Seq=1 Ack=56 Win=29216 Len=1 [TCP PDU reassembled in 1829]"
1820,61.331189,192.168.1.1,192.168.1.10,TCP,55,"53  >  65348 [PSH, ACK] Seq=1 Ack=38 Win=29216 Len=1 [TCP PDU reassembled in 1831]"
1821,61.331189,192.168.1.1,192.168.1.10,TCP,55,"53  >  64987 [PSH, ACK] Seq=1 Ack=38 Win=29216 Len=1 [TCP PDU reassembled in 1830]"
1822,61.346842,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
1823,61.36561,142.251.43.100,192.168.1.10,QUIC,73,Protected Payload (KP0)
1824,61.37554,192.168.1.10,192.168.1.1,TCP,54,64855  >  53 [ACK] Seq=56 Ack=2 Win=65280 Len=0
1825,61.375599,192.168.1.10,192.168.1.1,TCP,54,49918  >  53 [ACK] Seq=56 Ack=2 Win=65280 Len=0
1826,61.375607,192.168.1.10,192.168.1.1,TCP,54,64987  >  53 [ACK] Seq=38 Ack=2 Win=65280 Len=0
1827,61.375613,192.168.1.10,192.168.1.1,TCP,54,65348  >  53 [ACK] Seq=38 Ack=2 Win=65280 Len=0
1828,61.378456,192.168.1.1,192.168.1.10,DNS,165,Standard query response 0x1816 HTTPS optimizationguide-pa.googleapis.com SOA ns1.google.com
1829,61.378456,192.168.1.1,192.168.1.10,DNS,364,Standard query response 0x94c5 A optimizationguide-pa.googleapis.com A 142.250.193.138 A 172.217.167.234 A 216.58.200.170 A 216.58.200.202 A 142.250.77.202 A 142.250.77.234 A 142.250.182.170 A 142.250.192.170 A 142.250.182.42 A 142.250.183.234 A 142.250.193.10 A 172.217.26.106 A 142.250.182.106 A 142.250.194.10 A 142.250.194.42 A 172.217.24.74
1830,61.378456,192.168.1.1,192.168.1.10,DNS,106,Standard query response 0x4d9f A fonts.gstatic.com A 142.250.67.67
1831,61.378456,192.168.1.1,192.168.1.10,DNS,115,Standard query response 0x5012 HTTPS fonts.gstatic.com HTTPS
